"","idx","script","speaker","time_from","time_to"
"2348","1961","나도 처음 기사를 읽곤 그 생각을 했소",NA,"02:13:00,097","02:13:03,892"
"2349","1962","제보자 말로는",NA,"02:13:04,393","02:13:05,519"
"2350","1963","릭이 선생님께 절대 보지 말라면서 필름을 맡겼다던데",NA,"02:13:05,686","02:13:10,107"
"2351","1964","필름 보관통에 대한 제보?",NA,"02:13:10,273","02:13:13,110"
"2352","1965","사실인가요?",NA,"02:13:14,111","02:13:15,612"
"2353","1966","그렇소",NA,"02:13:17,364","02:13:18,573"
"2354","1967","보셨어요? ",NA,"02:13:19,032","02:13:21,493"
"2355","1967","아뇨",NA,"02:13:19,032","02:13:21,493"
"2356","1968","보여줄래요? ",NA,"02:13:21,660","02:13:27,207"
"2357","1968","릭이 72년에 가져갔소",NA,"02:13:21,660","02:13:27,207"
"2358","1969","그 제보 때문에 릭을 의심하는 거요?",NA,"02:13:27,791","02:13:32,379"
"2359","1970","그거랑 포스터요",NA,"02:13:32,546","02:13:34,131"
"2360","1971","포스터?",NA,"02:13:34,297","02:13:36,508"
"2361","1972","릭이 그린 포스터예요",NA,"02:13:37,634","02:13:39,219"
"2362","1973","거기 적힌 필체가 조디악과 유사해요",NA,"02:13:39,386","02:13:42,389"
"2363","1974","릭이 그린 게 아니요",NA,"02:13:42,556","02:13:44,391"
"2364","1975","아뇨, 그가 그렸어요",NA,"02:13:44,558","02:13:46,018"
"2365","1976","그레이스미스 씨, 포스터는 전부 내가 그렸어요",NA,"02:13:46,184","02:13:50,522"
"2366","1977","그건 내 글씨요",NA,"02:13:50,689","02:13:53,108"
"2367","1978","전 그럼... 그만 가볼게요",NA,"02:14:01,074","02:14:03,952"
"2368","1979","언제 상영했었는지 알아봐 주리다",NA,"02:14:04,119","02:14:09,458"
"2369","1980","아뇨, 괜찮아요",NA,"02:14:09,624","02:14:11,001"
"2370","1981","지하실에 기록이 있어요",NA,"02:14:11,168","02:14:15,255"
"2371","1982","캘리포니아에 지하실 있는 집은 드문데",NA,"02:14:16,339","02:14:19,426"
"2372","1983","난 있소",NA,"02:14:22,095","02:14:23,638"
"2373","1984","안 가요?",NA,"02:14:25,140","02:14:27,434"
"2374","1985","영화 전단 원본을 전부 보관하고 있죠",NA,"02:14:38,653","02:14:43,200"
"2375","1986","당신이 가져온 그런 포스터는",NA,"02:14:44,159","02:14:47,204"
"2376","1987","전부 내다 버려요",NA,"02:14:47,370","02:14:49,831"
"2377","1988","69년",NA,"02:15:04,221","02:15:06,389"
"2378","1989","혼자 사세요?",NA,"02:15:11,686","02:15:12,813"
"2379","1990","'위험한 게임' 69년 5월에 상영했었군",NA,"02:15:12,979","02:15:18,902"
"2380","1991","조디악의 첫 편지 후 9주 뒤인가?",NA,"02:15:19,069","02:15:25,408"
"2381","1992","네",NA,"02:15:28,411","02:15:30,080"
"2382","1993","우리 극장에서 영화를 보고 영감을 얻은 걸까?",NA,"02:15:33,875","02:15:37,963"
"2383","1994","정말 혼자 사세요?",NA,"02:15:44,261","02:15:46,721"
"2384","1995","올라가서 확인해보겠소?",NA,"02:15:48,682","02:15:50,892"
"2385","1996","아뇨",NA,"02:15:52,144","02:15:53,854"
"2386","1997","도와주셔서 고마워요",NA,"02:15:56,273","02:15:59,651"
"2387","1998","별말씀을",NA,"02:15:59,818","02:16:01,528"
"2388","1999","잠겼어요",NA,"02:16:22,591","02:16:24,259"
"2389","2000","고마워요",NA,"02:16:34,769","02:16:36,103"
"2390","2001","잘 가요, 그레이스미스 씨",NA,"02:16:39,148","02:16:41,817"
"2391","2002","범인은 둘이 틀림없어 하나는...",NA,"02:17:02,088","02:17:06,800"
"2392","2003","얘들아?",NA,"02:17:12,766","02:17:14,267"
"2393","2004","'친정에 갈게 전화하지 마'",NA,"02:17:33,327","02:17:35,246"
"2394","2005","'린다 델 부오노 산와킨 교도소'",NA,"02:17:43,338","02:17:45,340"
"2395","2006","5분이에요",NA,"02:17:47,592","02:17:49,761"
"2396","2007","린다?",NA,"02:17:57,519","02:17:59,187"
"2397","2008","안녕하세요 로버트예요",NA,"02:17:59,688","02:18:01,606"
"2398","2009","메모 읽었어요?",NA,"02:18:05,360","02:18:07,696"
"2399","2010","무슨 일이죠? ",NA,"02:18:07,861","02:18:09,864"
"2400","2010","조디악",NA,"02:18:07,861","02:18:09,864"
"2401","2011","뻔하지",NA,"02:18:11,532","02:18:13,243"
"2402","2012","꼴이 그러네요 ",NA,"02:18:13,868","02:18:16,370"
"2403","2012","무슨 꼴요?",NA,"02:18:13,868","02:18:16,370"
"2404","2013","별 뜻 없어요",NA,"02:18:16,996","02:18:19,332"
"2405","2014","페인팅 파티 얘길 해줘요",NA,"02:18:20,208","02:18:22,919"
"2406","2015","옛날에 경찰한테도 말했지만",NA,"02:18:23,545","02:18:26,630"
"2407","2016","언니는 결혼했지만 주위에 남자가 많았어요",NA,"02:18:29,718","02:18:33,430"
"2408","2017","근데 한 사람은 좀 이상했죠",NA,"02:18:33,596","02:18:36,308"
"2409","2018","멕시코에서 선물을 사 왔었고",NA,"02:18:36,474","02:18:40,312"
"2410","2019","어떻게 친구인지는 잘 몰라요",NA,"02:18:40,477","02:18:43,064"
"2411","2020","사람을 죽여봤다고 언니가 그러더군요",NA,"02:18:43,231","02:18:45,483"
"2412","2021","그래요?",NA,"02:18:45,650","02:18:47,067"
"2413","2022","군에 있을 때요",NA,"02:18:47,235","02:18:49,571"
"2414","2023","해군? ",NA,"02:18:49,737","02:18:51,656"
"2415","2023","그럴 거예요",NA,"02:18:49,737","02:18:51,656"
"2416","2024","영화광이었어요?",NA,"02:18:51,823","02:18:53,825"
"2417","2025","사람을 좋아하진 않았어요",NA,"02:18:53,992","02:18:56,452"
"2418","2026","언니가 연 파티는 편한 차림으로 술 마시고",NA,"02:18:56,619","02:18:59,706"
"2419","2027","페인트칠하는 건데",NA,"02:18:59,873","02:19:01,374"
"2420","2028","양복을 입고 와서는",NA,"02:19:01,540","02:19:03,584"
"2421","2029","구석 의자에 밤새 혼자 앉아 있었죠",NA,"02:19:03,752","02:19:06,588"
"2422","2030","말도 하지 않고요",NA,"02:19:06,754","02:19:08,298"
"2423","2031","언니는 멀리하랬어요 그를 무서워했거든요",NA,"02:19:08,465","02:19:12,260"
"2424","2032","그리고 2주 뒤 언니가 살해됐죠",NA,"02:19:14,596","02:19:16,764"
"2425","2033","유감이군요 그의 이름 기억해요?",NA,"02:19:16,931","02:19:19,601"
"2426","2034","별명처럼 아주 짧았었는데",NA,"02:19:20,477","02:19:24,147"
"2427","2035","릭? ",NA,"02:19:24,439","02:19:27,400"
"2428","2035","아뇨, 그건 아녜요",NA,"02:19:24,439","02:19:27,400"
"2429","2036","확실해요? ",NA,"02:19:27,566","02:19:29,693"
"2430","2036","네",NA,"02:19:27,566","02:19:29,693"
"2431","2037","어떻게 확신하죠? 오래전 일인데",NA,"02:19:29,861","02:19:32,364"
"2432","2038","생각 중이에요",NA,"02:19:32,530","02:19:33,906"
"2433","2039","릭이었어요",NA,"02:19:34,616","02:19:36,785"
"2434","2040","아니래도요 ",NA,"02:19:36,950","02:19:39,870"
"2435","2040","릭 마셜이었어요",NA,"02:19:36,950","02:19:39,870"
"2436","2041","아뇨 ",NA,"02:19:40,038","02:19:42,415"
"2437","2041","맞다고 해요",NA,"02:19:40,038","02:19:42,415"
"2438","2042","릭은 아녜요",NA,"02:19:42,582","02:19:45,418"
"2439","2043","리였어요",NA,"02:19:52,133","02:19:53,468"
"2440","2044","리? ",NA,"02:19:56,805","02:19:59,974"
"2441","2044","네, 리예요",NA,"02:19:56,805","02:19:59,974"
"2442","2045","확실해요",NA,"02:20:00,600","02:20:01,935"
"2443","2046","저기요!",NA,"02:20:06,648","02:20:07,982"
"2444","2047","들여보내 줘요 ",NA,"02:20:08,149","02:20:10,568"
"2445","2047","응급 사태요?",NA,"02:20:08,149","02:20:10,568"
"2446","2048","아뇨, 사건 기록을 봐야 해요",NA,"02:20:10,735","02:20:12,320"
"2447","2049","아침 8시에 와요",NA,"02:20:12,487","02:20:15,698"
"2448","2050","뮬라넥스 경사님!",NA,"02:20:15,865","02:20:17,492"
"2449","2051","기록 하나만 볼게요 5분이면 돼요",NA,"02:20:17,659","02:20:20,995"
"2450","2052","어딨는지 알아요",NA,"02:20:21,162","02:20:23,415"
"2451","2053","제발요!",NA,"02:20:24,582","02:20:26,042"
"2452","2054","당신하고 말하면 안 돼요",NA,"02:20:39,097","02:20:40,849"
"2453","2055","5분 주겠소 ",NA,"02:20:41,015","02:20:43,309"
"2454","2055","네",NA,"02:20:41,015","02:20:43,309"
"2455","2056","여기요",NA,"02:20:45,103","02:20:46,438"
"2456","2057","린다 말로는 친구였던 리라는 사람이",NA,"02:20:46,604","02:20:50,191"
"2457","2058","멕시코에서 선물을 사줬대요",NA,"02:20:50,358","02:20:53,361"
"2458","2059","그래서? ",NA,"02:20:53,528","02:20:55,196"
"2459","2059","린다가 리랬어요",NA,"02:20:53,528","02:20:55,196"
"2460","2060","이 사람이에요",NA,"02:20:55,363","02:20:57,031"
"2461","2061","수백의 용의자 중에 한 사람일 뿐이오",NA,"02:20:57,198","02:21:01,202"
"2462","2062","데이브 토스키... ",NA,"02:21:01,703","02:21:04,622"
"2463","2062","그렇다고 해요",NA,"02:21:01,703","02:21:04,622"
"2464","2063","이 사건 수사는 이제 끝났소",NA,"02:21:04,789","02:21:07,792"
"2465","2064","미안해요",NA,"02:21:10,587","02:21:12,088"
"2466","2065","여보세요?",NA,"02:21:21,055","02:21:22,557"
"2467","2066","누구야?",NA,"02:21:37,322","02:21:38,656"
"2468","2067","왜 전화 안 해? ",NA,"02:21:42,202","02:21:44,871"
"2469","2067","좀 바빴어",NA,"02:21:42,202","02:21:44,871"
"2470","2068","그런 거 같네",NA,"02:21:45,788","02:21:48,249"
"2471","2069","책은?",NA,"02:21:49,918","02:21:51,377"
"2472","2070","이걸 전해주려고",NA,"02:21:54,756","02:21:57,175"
"2473","2071","신문사에 전화했었어",NA,"02:21:57,759","02:21:59,552"
"2474","2072","이젠 삽화가가 아니야",NA,"02:21:59,719","02:22:04,057"
"2475","2073","들었어",NA,"02:22:04,224","02:22:05,892"
"2476","2074","밥은 먹고 다녀?",NA,"02:22:10,480","02:22:12,815"
"2477","2075","하나도 말이 안 돼",NA,"02:22:15,652","02:22:17,362"
"2478","2076","언제는 됐어?",NA,"02:22:20,365","02:22:21,866"
"2479","2077","응",NA,"02:22:22,033","02:22:24,118"
"2480","2078","로버트 우린 인연이 아니었나 봐",NA,"02:22:24,285","02:22:26,663"
"2481","2079","진심이 아니잖아",NA,"02:22:27,664","02:22:29,332"
"2482","2080","조금은",NA,"02:22:30,667","02:22:32,293"
"2483","2081","애들이 보고 싶어 해",NA,"02:22:34,796","02:22:36,589"
"2484","2082","이런 모습 보여줄 순 없어",NA,"02:22:36,756","02:22:38,633"
"2485","2083","내 생각도 그래 지금 뭘 하든 간에",NA,"02:22:38,800","02:22:42,929"
"2486","2084","빨리 끝내",NA,"02:22:43,555","02:22:45,306"
"2487","2085","'그레이스미스의 사본'",NA,"02:22:57,318","02:22:58,820"
"2488","2086","'아서 리 앨런 생년월일: 33년 12월 18일'",NA,"02:23:02,365","02:23:05,159"
"2489","2087","데이브!",NA,"02:23:12,750","02:23:14,502"
"2490","2088","저예요, 로버트요!",NA,"02:23:14,669","02:23:16,838"
"2491","2089","데이브! ",NA,"02:23:18,590","02:23:20,049"
"2492","2089","집까지 찾아왔어?",NA,"02:23:18,590","02:23:20,049"
"2493","2090","죽여버릴래",NA,"02:23:20,216","02:23:21,968"
"2494","2091","경찰에 신고할게 총은?",NA,"02:23:22,427","02:23:25,513"
"2495","2092","데이브 ",NA,"02:23:27,432","02:23:30,351"
"2496","2092","로버트, 돌아가!",NA,"02:23:27,432","02:23:30,351"
"2497","2093","그가 실수했어요! ",NA,"02:23:30,518","02:23:33,229"
"2498","2093","창문에서 떨어져",NA,"02:23:30,518","02:23:33,229"
"2499","2094","현관으로 갈게요 ",NA,"02:23:33,396","02:23:36,482"
"2500","2094","안 돼",NA,"02:23:33,396","02:23:36,482"
"2501","2095","좀 들어봐요! ",NA,"02:23:37,442","02:23:39,569"
"2502","2095","관심 없어",NA,"02:23:37,442","02:23:39,569"
"2503","2096","실수로 자기 생일을 말한 거라고요!",NA,"02:23:39,736","02:23:42,196"
"2504","2097","딱 한 번 한 실수야! ",NA,"02:23:42,363","02:23:45,241"
"2505","2097","경찰 부를 거야",NA,"02:23:42,363","02:23:45,241"
"2506","2098","아서 리 앨런!",NA,"02:23:45,408","02:23:47,285"
"2507","2099","그 이름 어디서 들었어?",NA,"02:23:52,415","02:23:53,833"
"2508","2100","벨라이 집에 전화했었어요 69년 12월, ""생일이라서 죽여야 한다""",NA,"02:23:54,751","02:23:58,671"
"2509","2101","진짜였어요",NA,"02:23:58,838","02:24:00,673"
"2510","2102","앨런의 생일이 12월 18일이에요",NA,"02:24:00,840","02:24:03,885"
"2511","2103","들어와",NA,"02:24:06,804","02:24:08,473"
"2512","2104","여기 ",NA,"02:24:10,308","02:24:13,227"
"2513","2104","고마워요",NA,"02:24:10,308","02:24:13,227"
"2514","2105","편지를 보내왔었어",NA,"02:24:15,521","02:24:17,398"
"2515","2106","2,500명의 용의자 중에 유일하게 편지를 썼지",NA,"02:24:17,982","02:24:22,070"
"2516","2107","협조하는 사람 많잖아요 ",NA,"02:24:23,780","02:24:27,241"
"2517","2107","알아",NA,"02:24:23,780","02:24:27,241"
"2518","2108","75년에 아동성추행으로 체포됐는데",NA,"02:24:28,576","02:24:31,245"
"2519","2109","석방 직후 보낸 거야",NA,"02:24:31,412","02:24:33,039"
"2520","2110","""도움이 필요하면 언제든 연락해요""",NA,"02:24:33,206","02:24:35,917"
"2521","2111","""범인이 아니라 미안해요"" 타자기로 쳤군요",NA,"02:24:36,084","02:24:39,504"
"2522","2112","타자기 사용이 범죄는 아니지",NA,"02:24:39,671","02:24:42,340"
"2523","2113","달린을 알았어요",NA,"02:24:43,591","02:24:45,760"
"2524","2114","벌레이오 사건 기록에 있어요",NA,"02:24:46,678","02:24:48,971"
"2525","2115","그 사람을 유력한 용의자로 보고",NA,"02:24:53,893","02:24:57,355"
"2526","2116","2년간 수사했다고 들었어요",NA,"02:24:57,522","02:25:02,110"
"2527","2117","증거가 없었어",NA,"02:25:04,404","02:25:06,572"
"2528","2118","셔우드가 필체가 다르다고 했어",NA,"02:25:07,615","02:25:09,784"
"2529","2119","폴 에이버리처럼 술 퍼마시는 셔우드?",NA,"02:25:09,951","02:25:13,121"
"2530","2120","그래요, 그는 조디악 필체와 다르다 했지만",NA,"02:25:14,205","02:25:18,042"
"2531","2121","테리는 달랐어요 ",NA,"02:25:18,209","02:25:19,711"
"2532","2121","셔우드의 제자야",NA,"02:25:18,209","02:25:19,711"
"2533","2122","어쨌거나 그도 필적 감정가고",NA,"02:25:19,877","02:25:21,629"
"2534","2123","그는 일치한다는 의견을 냈었어요",NA,"02:25:21,796","02:25:25,967"
"2535","2124","당시 책임자는 셔우드였어",NA,"02:25:26,134","02:25:29,846"
"2536","2125","기소해서 재판했어도 이기질 못했을 거야",NA,"02:25:30,012","02:25:34,308"
"2537","2126","앨런을 기소할 만한 증거도 없었고 증거가 전무했지",NA,"02:25:34,475","02:25:38,354"
"2538","2127","증거가 없다뇨? 암호가 있잖아요",NA,"02:25:38,521","02:25:40,857"
"2539","2128","군화, 같은 사이즈의 신발, 장갑",NA,"02:25:41,023","02:25:43,234"
"2540","2129","'위험한 게임' 조디악 시계",NA,"02:25:43,401","02:25:46,904"
"2541","2130","성탄절 철자, 피 묻은 칼 ",NA,"02:25:47,071","02:25:50,658"
"2542","2130","다 정황 증거지",NA,"02:25:47,071","02:25:50,658"
"2543","2131","택시 기사의 옷, 지갑, 열쇠",NA,"02:25:50,825","02:25:53,578"
"2544","2132","집에서 그중 하나는 나왔어야 했다고",NA,"02:25:53,745","02:25:57,248"
"2545","2133","앨런의 제수씨는 그가 금요일에 청소하고",NA,"02:25:59,792","02:26:03,629"
"2546","2134","71년 8월 7일에 산타로사로 옮겼대요",NA,"02:26:03,796","02:26:07,633"
"2547","2135","8월 4일 정유소에서 만났었죠?",NA,"02:26:07,800","02:26:11,262"
"2548","2136","48시간 후에 트레일러를 치우고 주거지를 옮겨요?",NA,"02:26:11,429","02:26:15,016"
"2549","2137","연관성을 살펴봐요",NA,"02:26:18,478","02:26:21,022"
"2550","2138","앨런과 조디악 시간이 맞아떨어져요",NA,"02:26:21,189","02:26:23,941"
"2551","2139","벌레이오 첫 사건이? ",NA,"02:26:24,108","02:26:26,778"
"2552","2139","68년 성탄절",NA,"02:26:24,108","02:26:26,778"
"2553","2140","8개월 앞서 성추행으로 학교에서 해고됐고",NA,"02:26:26,944","02:26:31,741"
"2554","2141","언제부터 편지가 시작됐죠? ",NA,"02:26:31,908","02:26:34,076"
"2555","2141","69년 7월",NA,"02:26:31,908","02:26:34,076"
"2556","2142","달린이 살해된 직후요",NA,"02:26:34,243","02:26:36,245"
"2557","2143","당신이 회사로 찾아가기 전까지 계속됐죠",NA,"02:26:36,412","02:26:38,831"
"2558","2144","이후로 편지에 택시 기사 옷이 들어있었어요?",NA,"02:26:38,998","02:26:42,335"
"2559","2145","아뇨, 버렸으니까 수사망을 느낀 거예요",NA,"02:26:42,502","02:26:45,505"
"2560","2146","다음 편지는요?",NA,"02:26:45,671","02:26:47,590"
"2561","2147","74년 1월",NA,"02:26:47,757","02:26:49,967"
"2562","2148","3년간 조용했죠",NA,"02:26:50,134","02:26:51,511"
"2563","2149","74년, 그는 용의자에서 제외됐어요",NA,"02:26:51,677","02:26:55,306"
"2564","2150","그리고 74년 1월, 5월, 7월에 다시 편지가 왔죠",NA,"02:26:55,473","02:26:59,977"
"2565","2151","그러다 멈췄잖아 ",NA,"02:27:00,645","02:27:03,147"
"2566","2151","앨런은 어떻게 됐죠?",NA,"02:27:00,645","02:27:03,147"
"2567","2152","체포됐지",NA,"02:27:07,401","02:27:09,570"
"2568","2153","75년 1월 교도소에 수감됐어",NA,"02:27:09,737","02:27:12,949"
"2569","2154","그의 수감 기간 중엔 편지가 안 왔어",NA,"02:27:13,115","02:27:15,827"
"2570","2155","언제 석방됐죠? ",NA,"02:27:15,993","02:27:18,663"
"2571","2155","77년 8월",NA,"02:27:15,993","02:27:18,663"
"2572","2156","석방하자 당신한테 편지를 보냈어요",NA,"02:27:18,830","02:27:22,500"
"2573","2157","그 뒤에 4년 만에 조디악 편지가 왔죠",NA,"02:27:22,667","02:27:25,753"
"2574","2158","조디악은 달린을 알았지?",NA,"02:27:31,592","02:27:34,762"
"2575","2159","네, 사건 당일 밤 전화를 했으니까",NA,"02:27:34,929","02:27:37,265"
"2576","2160","달린은 리라는 남자를 알았고?",NA,"02:27:37,431","02:27:42,019"
"2577","2161","네 ",NA,"02:27:42,186","02:27:45,022"
"2578","2161","다 접어두고",NA,"02:27:42,186","02:27:45,022"
"2579","2162","리가 동일 인물인 걸 어떻게 확신하지?",NA,"02:27:45,189","02:27:48,067"
"2580","2163","벌레이오는 그렇게 작은 도시가 아니야",NA,"02:27:48,234","02:27:51,821"
"2581","2164","살인은 캘리포니아 전체에서 났고요",NA,"02:27:51,988","02:27:54,657"
"2582","2165","피해자, 용의자들이",NA,"02:27:54,824","02:27:57,702"
"2583","2166","수백 km 거리죠 ",NA,"02:27:57,869","02:28:00,121"
"2584","2166","그래",NA,"02:27:57,869","02:28:00,121"
"2585","2167","달린은 테네시가와 캐롤가 모퉁이",NA,"02:28:00,955","02:28:03,457"
"2586","2168","식당에서 일했어요",NA,"02:28:03,624","02:28:05,668"
"2587","2169","아서 리 앨런은 프레스노가 엄마 집 지하에 살았고요",NA,"02:28:09,130","02:28:13,384"
"2588","2170","식당에서 45m 떨어진 곳이죠",NA,"02:28:15,636","02:28:20,224"
"2589","2171","사실이야?",NA,"02:28:22,435","02:28:23,769"
